Screen Name,Text,Language,Tweet Type
Laurie17741334,@dirkdavis403 @peteremcc The Marxist globalist WEF Liealot Trudeau Jagmeet Singh Comes Ratchet Notley Liberal NDP coalition party. https://t.co/D0wMrfTdkC,en,Reply
exxsterr,"@SeamusORegan @liberal_party @ylc_jlc @Sachitmehra @telfordk Proud to be a Liberal? I am a liberal voter on disability, and I am ashamed to be a Canadian and I am ashamed to ahve supported Trudeau. AND his administration has done great harm to women and LGBs by promoting sex-class erasure and woke fake diveristy. Jean Chretien is clueless https://t.co/22yBOxrzZJ",en,Reply
RealisticCanad1,@Jushin @ambermac @JustinTrudeau @PierrePoilievre You just like Trudeau cuz he's a POC like you. https://t.co/G7I5n7dqPE,en,Reply
Jkb358,"@JustinTrudeau The corrupt authoritarian Trudeau regime's corruption, scandals, ethics violations and crimes are the problems.",en,Reply
Silverf39113894,@David_Mulroney Canada's failure is expected. Trudeau doesn't lead but wait for instructions from his master. Don't blame China for your own failings,en,Reply
Tweetadee1926,@mikemoore0057 @jdube0070 Our poor kids n their kids will be paying generations to come. She will give Alberta on a silver platter to Trudeau. https://t.co/1Zn3YSS69a,en,Reply
Angela0007ab,"@RonMart18426145 Both of them are hypocrites. 
Biden &amp; Trudeau despise the O&amp;G sector but have the biggest energy footprint ✈️ 
#LiberalHypocrite https://t.co/hnIWCQ3dIB",en,Reply
ReseauAntiSpin,"Alors engage-toi à démissionner!

Trudeau must go
#TrudeauMustGo https://t.co/fRqo3RXRiL",fr,Tweet
HoustonMargt,LILLEY: Trudeau's department was sent report of China threatening MP  https://t.co/kXg3fxNytY,en,Tweet
Greg01Burke,"@theJagmeetSingh You support Trudeau 
It's on you too",en,Reply
greg_a_elliott,"@liberal_party Trudeau can't say ""no"" to the fact HE is the only ""crisis"" Canadians actually have.
#trudeau #fucktrudeau #lpc #lpc2023 #lib2023 https://t.co/grIes4nfJN",en,Reply
BatemanBarryd,@nationalpost Trudeau loves communism so much he's trying to imitate it.,en,Reply
Aix__sponsa,@elangdicoke @ScottBrush12 @whittakertp Trudeau is the leader of an entire cult of liars. Sorry about your condition.,en,Reply
greg_a_elliott,"Trudeau can't say ""no"" to the fact HE is the only ""crisis"" Canadians actually have. 
#trudeau #fucktrudeau #lpc #lpc2023 #lib2023 https://t.co/BQ9QuvcSv7",en,Tweet
MissourianinCA,What I look like when I found out my hot Persian work crush follows Justin Trudeau on LinkedIn https://t.co/DSTG13waIc,en,Tweet
IanWhee11560304,@TimeofyourLyme @CPAC_TV Iy is hard to be patriotic after 8 years of trudeau screwing with everything!,en,Reply
DarrenGuiboche,@Taleeb @JustinTrudeau @CanadianPM Trudeau is a dirt bag!,en,Reply
russian_trol,"@CTVNews Again ""experts""  I think it's enough with experts that lied cheated and CTV spreading fear for mo ey gains by big pharma and fascist Trudeau",en,Reply
danield98478382,@govt_corrupt @EarthChoiceSupp You were also in bed with the CCP. You followed Pierre Trudeau’s policies. I’m old enough to remember.,en,Reply
concerned_canuk,If anything this clearly shows Trudeau values China over Canada and Canadians. https://t.co/BqzHvUqMWC,en,Tweet
ohcarolinian,"@FourWinns298 Okay. I've looked up the names of the delegates.

Mary Simon? Trudeau? Jeremy Hasen or Jennifer Sidey-Gibbons? Margaret MacMillian? Ralph Goodale?  Mike Duheme?  

I can keep secrets just as well as you can. Lol.",en,Reply
Jkb358,@ambermac @JustinTrudeau @PierrePoilievre The corrupt authoritarian Trudeau regime doesn't care about anyone,en,Reply
gilmourguy,@Cooper4SAE The CRTC isn't controlled by Trudeau. Are you sure you're competent enough to represent Canadians?,en,Reply
Humanlty1o1,"@govt_corrupt So the guy who was Pierre Trudeau's former Finance minister, who happened to be a liberal party leader and a prime minister who engaged in corruption, says pet's son &amp; one of his own successors, isn't doing a bad job at all.

Now all we need is an endorsement from David Johnson",en,Reply
kdl_for,"It's the weekend and out of the woodwork they come. 
Nutjob blockety block alert
Linda Goodwin
@go54890625
·
42m
Then why did Trudeau sign a non disclosure with her?  Just to give her hush money because he never slept with her?",en,Tweet
falcoshere,@historyinmemes Nah. That’s a young Justin Trudeau &amp; you can’t convince me otherwise,en,Reply
Rifleman4WVU,"Fox News could be banned from Canadian television after complaint by Trudeau-funded LGBTQ group 

https://t.co/1iiH6ganfe",en,Tweet
canmericanized,"NEW: Justin Trudeau’s Liberals have no issues courting foreign political interference as convention key note speaker, Hillary Clinton lauds “the incredible record that the Liberal Party has here in Canada” shortly after an emotional Chrystia Freeland starts to cry. https://t.co/qug1oWV5Zq",en,Tweet
Realistrabit,@liberal_party Trudeau you have not done sh-t but put Canada into billions of dollars in debt locking the country down for 3 years because of a virus that had a 99.% survival rate even with no Gene Therapy drug you called a vaccine ? Canada is about enter in hyperinflation and higher taxes ?,en,Reply
McCuaigLaw,"@diana_murphy613 You mean, if Chong standing up in the house and repeatedly lying doesn't harm Trudeau, you give up... Odd.",en,Reply
pastexpiry,Trudeau Virus and Variant T-Shirt. Please ReTweet if you like it. https://t.co/4qOymtgVYU 1683318724 #TrudeauResign #TrudeauMustGo #PMJT #CdnPoli #Conservatives #marxist,en,Tweet
exxsterr,"@RodKahx He doesn't nail it. As a woman languishing in poverty during a housing &amp; health care crisis that Trudeau has ignored, I see people making a protest vote. 
https://t.co/MWMpAZRDCn",en,Reply
Resist_05,Even Justin Trudeau’s most loyal boot lickers weren’t impressed with his vaccine mandates… https://t.co/11rCBqm5di,en,Tweet
sargeant_rowan,"@Anthony40181238 @CherylR09307747 @maxfawcett 2/2
Additionally, it wasn't Trudeau who attempted to keep Rebel ""News"" from being accredited for the leader's debate. Accuracy matters.
https://t.co/v7YKNdJQ5u",en,Reply
brendashenda65,Out with Trudeau! https://t.co/BkKm04dxuU,en,Tweet
AndyWon35844635,"Another Trudy worshipper that cant accept reality. 
The're all the same. Who uses a picture of Jennifer Aniston as their profile picture. And she thinks she might get a date with Trudeau some day! https://t.co/mk2JKXbWP2",en,Tweet
Barking_Digits,"@globalnews Trudeau’s hypocrisy is that he is the racist, sexist, hetrobasher… Trudeau is a stain in Canada.",en,Reply
fujtsonofcastro,@midnightriderV2 @PierrePoilievre @stephenharper Trudeau is so far leftwing radical fascist...he should just declare himself a nazi and stop hiding it,en,Reply
Greg01Burke,"@cmaconthehill How many lies will Canadians put up with from Trudeau?
Torontonians will ALWAYS put up with them
I'm hoping the rest of the country won't",en,Reply
MarieDirasse,@AnatoleMarsouin Je crois que Justin Trudeau travaille secrètement à faire l'indépendance du Québec. Il est vraiment en train de se mettre tous les québécois à dos. La montée  du PQ en fait foi. Merci Justin.,fr,Reply
CdngrannyRebel,"@tskyyc_king @YakkStack She's backed by union money (and hubby), is a WEF slave and the money she and trudeau pocketed after stealing #Alberta cancer treatments and ""giving"" them to B.C.",en,Reply
kennymcd4,"@Zone3Garden I lost family members during the pandemic and I’m tired of hearing about the conspiracy theories 
Sad really because Trudeau types will continue to get elected with people like you pushing the NARRATIVE 
VACCINES are part of our life and have been for years",en,Reply
elangdicoke,"@althiaraj @FairVoteCanada @TorontoStar This is my issue with Trudeau.

He’s run a credible government in an exceptionally difficult time. 

But bailing on electoral reform is unforgivable. And why did he bail? Partisanship - the root of all that ails Canadian politics.",en,Reply
Grammy_111,Fill out a resume Trudeau and stay. Your idleness absentees in your job in Canada as a PM won’t be noticed ? https://t.co/zSAkvdz4xU,en,Tweet
greg_a_elliott,"@liberal_party Trudeau can't say ""no"" to his real boss, the WEF's Klaus Schwab.
#trudeau #fucktrudeau #lpc #lpc2023 #lib2023 https://t.co/vf2dY0rlvy",en,Reply
BlockchainKush,"@BillyM2k @AwakenTheeMind Sophie Trudeau's guy? 
You traded up.",en,Reply
exxsterr,"@davidakin I hate #PierrePoilievre but he may well win. Because the Liberals &amp; NDP have been corrupt and deserve to lose.
Gender ideology, censorship, woke sexism/homophobia, and the abuse of the disabled. That's Trudeau's admin
#takebacktheLEFT or lose
https://t.co/MWMpAZRDCn",en,Reply
ReinChange,"@gilmore_max @RodKahx Indigenous water advisories have gone from over 100 before Trudeau down to less than 20 now. Where do you get your facts from, a pretend nes outlet with an axe to grind about Trudeau? Maybe you're the problem with Canada, not the PM.",en,Reply
mfdjanderson1,"The Liberal Party is biting their knuckles right now.  WEF puppet man, Justin Trudeau and all those who followed his lead did this. https://t.co/gyPpvYXUTr",en,Tweet
Christi84849717,Justin Trudeau EXPOSES his PLAYBOOK for the next Election https://t.co/lhgEQE1a69 via @YouTube,en,Tweet
greg_a_elliott,"Trudeau can't say ""no"" to his real boss, the WEF's Klaus Schwab. 
#trudeau #fucktrudeau #lpc #lpc2023 #lib2023 https://t.co/nbxHGC3KlT",en,Tweet
nogo_1965,"@hollyanndoan @KenRoberts112 Well, gotta keep the numbers down or Trudeau will invoke the EA again",en,Reply
MapleSyrupNews,@JamesWulf74 Thank you. I put a lot of effort into this one… especially the part where is says: “F” Trudeau!,en,Reply
jimmygotyme,"@TorontoStar @ChantalHbert This is beyond us against them politics, Mr Trudeau needs to be forced to tell CDNs the truth about his affiliations,",en,Reply
Leebend46,Liar &amp; blamer. Trudeau never accountable. https://t.co/itp5N6w4Ir,en,Tweet
northbear4,"https://t.co/ZLMalRTKi0 Same old liberals , Shoot the messenger .",en,Tweet
JJCrosstrainers,"@ikwilson @TheWindsorStar How does an employer get to tell an employee to whom he may give money?  This was a peaceful protest, started organically as Tamara Lich has testified. Persecution of this officer is particularly egregious since Trudeau welcomed back those who fought for &amp; supported ISIS.",en,Reply
donahugh216,"Liberal Economics 101, explained by Justin Trudeau and Chrystia Freeland https://t.co/cS4HwE74Oo via @YouTube",en,Tweet
gnattress,"@JaredShergold @ambermac @JustinTrudeau @PierrePoilievre Wrong. I checked the metadata on Poilievre's YouTube page at the time and accurately recorded them. PMJT's channel keywords are: ""keywords"": ""\""Prime Minister\"" \""Justin Trudeau\"" Canada \""Prime Minister of Canada\"" \""Prime Minister Justin Trudeau\""""",en,Reply
gowfer134,@AndrewScheer Can the RCMP not Arrest Trudeau and his Corrupt Liberals before are Country is Completely Destroyed?,en,Reply
JaysFan42049,"@thewhatever @davidakin Trudeau has incurred more debt than all but two PM's in history but he also was the only one to deal with a global pandemic in a world such as the one we live in. There was a price to it, sure, but it has been cited as saving thousands of lives. I think it's worth it.",en,Reply
HoustonMargt,LILLEY: Trudeau's changing story on Chong simply not believable  https://t.co/xF4199fZNo,en,Tweet
realmonsanto,"Hillary Clinton with Deputy PM at the Liberal Convention praise Trudeau's 'remarkable' leadership:

""When he gets beaten up, it's for all of us... he is a truly feminist Prime Minister."" https://t.co/iOhH5IK6JG",en,Tweet
BriGuy49982153,@spyder196007 Trudeau has a scorched earth policy for Canada. He's burning down everything we built and gradually turning us into a 3rd world sheit hole.,en,Reply
mat62434,Doctor testifies on COVID harms and Trudeau's dictator-like language at ... https://t.co/dfPDcHekcf via @YouTube,en,Tweet
boy_colonial,@SeamusORegan @JustinTrudeau @liberal_party @ylc_jlc @suzcowan @Sachitmehra How does one say this delicately?....under Scum in the Oxford English Dictionary it merely merely Trudeau &amp; O'Regan. 'nuf said,en,Reply
M_Bartlett79,"Justin Trudeau's Bill C-11 has passed into law, giving the Trudeau government the authority to regulate what internet content you can (and can't) see! https://t.co/H1PZ4ANyEl via @RebelNewsOnline",en,Tweet
LIBRECHOIX4,"@Aliyah01150546 Justin Trudeau et sa  réécriture de l’histoire de sa gestion covid
Redéfinir l'histoire en la modifiant pour qu'elle corresponde à son idée est pas à la vérité historique que l'on retrouve dans tous ces discours et vidéos

https://t.co/wYki8ptFJQ",fr,Reply
kuzmenkosbanana,"Honestly I don’t know anything about politics, all I know is Justin Trudeau doesn’t pass the vibe check 🙅‍♂️",en,Tweet
LynnMor01381535,"@McfarlaneGlenda It's time for Trudeau to get arrested, it is long past due.

#TrudeauIsAPsychopath",en,Reply
exxsterr,"@DavidHamer_1951 @globeandmail @liberal_party I am a disaffected leftist on disability and while I hate #PierrePoilievre-he is one of my 2 possible protest votes against the corrupt performative progressive that Trudeau is
#takebacktheLEFT
https://t.co/MWMpAZRDCn",en,Reply
Brad20175135,"@RealAndyLeeShow Canadian history will not be kind to the self serving nepotism of the Trudeau’s .The family who single handedly made Canadians ashamed of the betrayal of our national anthems proudest  phrase 
“ We stand on guard for thee”",en,Reply
robyngough5,"@TheRealKeean Hum, maybe Trudeau found 1 supporter there and paid them under the table?",en,Reply
timekeeper1999,@midnightriderV2 @PierrePoilievre @stephenharper I forget was him or Martin who cut healthcare transfers by 23% in the 90’s!  Still not exactly the type of policy that screams “I care about people”!  Wasn’t it Harper who increased transfers by 6% every year he was in power &amp; Trudeau who dropped them to 3%?,en,Reply
LBeamer8,"@princes35964114 @justwannasayth2 @SusanDelacourt The thing is, you can’t say with certainty because the CPC hasn’t been in power for the past 8 years but I can say with certainty that Trudeau has been a bust. Canada is divided due to him and I don’t know one person who is better off financially except for Liberal insiders.",en,Reply
Michell78807476,"@Troy22Troy @truckdriverpleb @mark_slapinski Yeah right. 😂 Has absolutely nothing to do with him twisting Trudeau into a pretzel in the HOC every time they square off. Wow, technology lately! Wonder how many Liberals have never watched videos from the HOC. I’m guessing approx 100% of them.",en,Reply
IesousDisciple,@heythatsnoway @DavidHamer_1951 @NLepan @anthonyfurey @jordanbpeterson Trudeau cult member clone.,en,Reply
missmacycanada1,@govt_corrupt Except for under the Trudeau regime!,en,Reply
frees010111,"@PeggieFitzpat17 @chris__soda @connordpeters Would love to see the two of them in a live debate.  I know who would come across as more educated and better prepared.  But Trudeau won't do it, will he?",en,Reply
TheChandlerDude,@sunlorrie Or maybe someone is putting spin on shaky intel to make Trudeau look bad?,en,Reply
Kengdean1964,@nationalpost No saving face on this one. Heads finally need to roll. Starting with Trudeau’s resignation and a full investigation to see what charges are warranted.,en,Reply
PsRowd,Justin Trudeau is getting so old now oh my who’s going to be the next PM ? Lol 🙈🫢😝,en,Tweet
army_bc,@MichaelChongMP @PierrePoilievre Liberal  / Trudeau drug cartel aren't taking National security serious. What ever happened to protecting our own first.🤬🤬,en,Reply
MidnightVision5,#trudeau #JustinTrudeau https://t.co/s5PEsckTDX,und,Tweet
SuburbanPolly,"Another poll confirming #WomenAgainstPoilievre 

“Women prefer Trudeau to Poilievre by almost 20 percentage points. That’s half the electorate, folks,” Shachi Kurl, president of the Angus Reid Institute, wrote in a recent op-ed.

Keep grasping bots 🤭 https://t.co/4ByhdnjOOD",en,Tweet
Coltaine777,@SeamusORegan @JustinTrudeau @liberal_party @ylc_jlc @suzcowan @Sachitmehra Do honest Trudeau liberals exist ?,en,Reply
CherylR09307747,"In the context of Trudeau Liberals being so far left, anyone hovering the centre would appear far right? https://t.co/9QIoPA6zeb",en,Tweet
TremblayTommy1,"@LP_LaPresse Si on exclus les 2 trudeau je suis prêt a le concéder... par contre, les 2 trudeau ont tellement foutu la marde qu'il faut des conservateurs pour torcher ça !",fr,Reply
XBetadogX,"@ShineCrimsonbee @CanadixnAviatxr @RachelNotley @BrianJeanAB Also feds stepped up huge as soon as it was requested. The fact we have not yet requested help this time, is asinine and a complete failure of leadership.

https://t.co/nEFtmgXWFp",en,Reply
BMackevin,@BCWarriorLinda Every country should have an annual Guillotine vote. One vote per person. The person with the most votes has their head chopped off in the Capital’s main square. Trudeau would be first in Canada.,en,Reply
LINDACO85580932,@HDekatz @jasrajshallan I am truly sorry you did not get what she was saying. Even Joly and Trudeau admitted in their mind if they kicked this person out there would be consequences. She was very clear in saying anyone who stands up there will be consequences. That is why she does not speak to her,en,Reply
exxsterr,"@SeamusORegan @liberal_party @ylc_jlc @Sachitmehra @telfordk proud to be a liberal: the erasure of women and LGBs by gender identity ideology. Under Trudeau's watch. Also the housing crisis, human rights abuses of the poor/disabled, and 16 hour waits at the hospital.
#canadaisbroken #takebacktheLEFT or lose https://t.co/tIkc8RFpB8",en,Reply
ADATS99,@Mikeggibbs A good leader would have sorted CSIS out years ago if it wasn’t doing its job. Trudeau sat on his thumbs.,en,Reply
TheMadPhantom1,@ztisdale @CPAC_TV The legacy of 8 years of Trudeau’s time in power.,en,Reply
heatherbelle67,@BillBlair @JustinTrudeau Likely started by some of Trudeau's thugs,en,Reply
dave_calgary,"@calgarysun Trudeau Liberals allowing millions of immigrants in. Over run schools, health systems, food supplies cannot keep up, housing shortages. 
Liberals created 41,000 jobs in April 35,000 in March but allowed 1million migrants in 2022. 
Schools teaching math?",en,Reply
marypier87,@fredbourget @marty_mart_bel J'ai rien contre Trudeau,fr,Reply
joel_racicot,"@emilapedia @ButlerLonney @FDijker Avg Inflation  Avg $$ Increase  PM   
2.67%               0.86%                      Chretien
2.05%               9.07%                       Martin 
1.69%                3.73%                        Harper
1.80%                5.79%                       Trudeau",en,Reply
Tweetadee1926,"@midnightriderV2 @PierrePoilievre @stephenharper I’m originally from Montreal n I can guarantee you this old fart is a 2face like the Trudeau’s. Each time my dad saw him on tv, he use to curse. A true BACKSTABBER‼️",en,Reply
AndyWon35844635,Another rapid Trudeau cult member that can't deal with the realities of Canada under Trudeau. So she does what all low IQ voters do. https://t.co/GOAdiqufq1,en,Tweet
therealmageoff,"@davidakin Trudeau is in so deep with China, Ottawa should be renamed Beijing.",en,Reply
travelworld51,@SeamusORegan @liberal_party @ylc_jlc @Sachitmehra @telfordk Proud of Trudeau? How many scandals and those under the bus before you speak out?,en,Reply
FDijker,"@lip1978 @SamirKayande It is really your opinion. I don't like to elect dreamers but practical people. Trudeau, Notley and Singh are all dreamers.",en,Reply
CGDDon,@iPoliticsCA Another Trudeau puppet #TrudeauBrokeCanada #TrudeauCorruption #TrudeauDestroyingCanada #TrudeauLies,en,Reply
DonnaMPowers3,What Tom Mulcair thought about Alexandre Trudeau's testimony https://t.co/ZeBxe6m8tM via @YouTube,en,Tweet
ItaliaP45,@CP24 The only decision Trudeau has ever made is to diddle students and continue to be a clown,en,Reply
eastcoastcarz,You scum Trudeau 👎 Leave our kids alone! #TrudeauHasToGo #TrudeauMustGo #TrudeauDestroyingCanada #TrudeauForTreason https://t.co/VWNdNgXmPD,en,Tweet
RosieVeen,Trudeau does not stand for independent press freedom. #LiberalParty https://t.co/IxU1yo39FU,en,Tweet
MarkEasdale13,"@SallyButte @WeAreCanProud Heard about the bill but not exactly what it was. So unless you agree with Trudeau, you’re breaking the law by having an opinion….. that’s even worse than Communism. That’s a whole new level of evil….we’re not far behind as we’re being called domestic terrorists",en,Reply
steaminbriefs,"@unusual_whales And remember when right wing simps were blaming Biden and Trudeau for inflation 🤣🤣🤣
Just look at this chart and you'll see EXACTLY where inflation is coming from.",en,Reply
MarchandPhilip,@DJELLE_ Mon anus est toujours lubrifié quand il pense à Trudeau❤️,fr,Reply
Grammy_111,Mendicino is a liar . Was asked to resign for his allegations of corruption . The whole liberal party lies. Does Trudeau apologize for calling Canadians mysogynists. Racists abusive treatment of Canadians etc . For betraying Canada as a leader. Most corrupt . https://t.co/xypBZVHk4L,en,Tweet
Ecochrane1889,@SongofFiji @Concern70732755 @DGS29418367 Trudeau may well have saved your life. CHIONG knew for two years. The CONs and RW media coordinated this campaign of lies. You believe them? Then you are a cementhead.,en,Reply
exxsterr,"Jean Chretien is blind or stupid if he thinks Canada isn't broken. I'm a former liberal voter, a leftist, pro feminist, pro LGB, &amp; languishing in disability in poverty. Trudeau has intentionally thrown these demographics -women, LGBs, the disabled-under the bus with woke ideology https://t.co/MWMpAZRDCn",en,Tweet
paladine,This former Canadian Prime Minister is 89 years old. I'd vote for him if we didn't have Trudeau. The age argument is BS. https://t.co/u1u7OT4wBO,en,Tweet
ga47088,Well at least it's not $6 like Justin Trudeau said. But it's not $1 like it usually is. I wonder if @foodcityaz can investigate who's behind these #hatecrimes and #discrimination ? https://t.co/V4gGEVNars,en,Tweet
Gionetty,"@davidakin Yeah I've never seen so many tent cities in my lifetime. So many having to go to the food bank.

Trudeau has saddled our country with so much debt my grandchildren will still be paying for it.

But yeah, Canada's doing just fine eh? 🤡🤡🤡",en,Reply
donahugh216,LILLEY UNLEASHED: Trudeau tells Poilievre to “wake up” https://t.co/bU0eZT9cSh via @YouTube,en,Tweet
juderich59,@sqirlgirly @StephanieCarvin Such a mess this all is. Mendocino certainly looked like Chong’s revelation re a convo with Thomas earlier in the day was a surprise. He &amp; Trudeau should have been briefed first.,en,Reply
earthe1,"@JustinTrudeau Eugenics depopulation plandemic program is working for Justin Trudeau. 
Canadians are going to be fine with out you.",en,Reply
juanmftweet,@songpinganq Trudeau’s role model. @JustinTrudeau,fr,Reply
2019Stevenixon,"@M_Johnston1 Telford stated for the record that Trudeau read everything. This is a diversion,",en,Reply
JaysFan42049,"@justwannasayth2 @thewhatever @davidakin And why do we have that debt? Oh right, a global pandemic that shut the world down. I am happy that we had Trudeau in charge since Pierre would have forced people to work, get Covid and maybe die. I understand reasons why he did the things he did, he cares.",en,Reply
MLatikainen,"@PaulMitchell_AB The destructive forces on Team Notley are astounding.

Anyone that has tallied the NDP AB election spending promises, coupled with spending committments by Trudeau, Gondek, &amp; Sohi, quickly realizes the only way to pay for it all is if your taxes go up exponentially . https://t.co/UAxRaYltb3",en,Reply
CynicRay,"@CPAC_TV Remember when Chretien spoke at CPAC when Justin Trudeau was running for the first time? He said (paraphrasing): When I went to China with a team, I returned with $100M in business; Stephen Harper went, and he returned with 2 pandas. 🤣🤣🤣",en,Reply
GregFairplay,"@mya11281477 @PierrePoilievre Yup, on Tik Tok and I imagine you-tube as well.  Sympathetic platforms, to say the least.  Trudeau is backed in a corner as I imagine there is a large push to replace him.  This is, still, just theatre.",en,Reply
linZlou2u,@acoyne Didn’t Trudeau proudly tell the world he never reads the paper or watches the news?  Maybe he better go with ‘it came to me in a dream’.,en,Reply
MrDarcyNo1,"We now know Trudeau, Bill Blair, and the Government's security group (set up by Trudeau) and staffers WERE briefed 2 years before Trudeau professed his  innocence
What a bunch of liars.. in your face deception

As Donald Trump would have said
You will all be FIRED https://t.co/I998NBqOKk",en,Tweet
Bigteethyouhave,@proundpapaof3 @Missy8008135 @Flattielover @MrLarsonsFoot @lanemancini61 @Wanderinglord @Chuckychuckles1 @memequeenkimmy @TomDoubting @Jetson77 @JagmeetScheer @DigiVorr @Jeanelynn @DrAl1313 @TreatHunterDog @42Gnome @marcussammons4 @EyeH8Trump @twopartyhell @IZMKS44 @itisjustmebabe @GertieG91 @BassistOld @Synyster63 @Merry_Hippie @ShellyRKirchoff @PlatoonOps @1961mcruzer @DawnaThompson_ @SnoJusticeDad @GrandCanyonGirI @RoyLovesAmerica @JasonWilson32 @iam_pann @howienudet @giddy_bunny @michellmybell1 @LeskoBrandon20 @Dont_BIame_Me @MrChingonE @PistonsLuvr @LordButters22 @tmcs10 @LadyOfTheOcean1 @OGApe12 @DontTreadOnUS @HopiMex @MS_JuliaLee @RealDamnDean @SuP3rK https://t.co/5AGjj1LPKe,und,Reply
dave1agar,“Public Safety Minister Marco Mendicino had strong words for the Canadian Security Intelligence Service Friday when he claimed the agency failed to brief the prime minister on a Chinese government plan to target Conservative MP Michael Chong's family.” https://t.co/I3hqGcEBq6,en,Tweet
chuckavery133,"@midnightriderV2 @PierrePoilievre @stephenharper Liberals are grossly fond of taxes, corruption and lying. Fidel Trudeau is especially fond of communism.",en,Reply
davegaebel,@bcbluecon @ezralevant Another nail in the coffin of free speech and free expression in trudeau's Canada...,en,Reply
SteveNeary5,"@SylviaRyan1961 @SheldonP I know all parties/politicians are crooks, but this current Liberal government is by far the worst we have ever had. Trudeau is destroying the Canada that we know.",en,Reply
greelyranger,"@JaysFan42049 @davidakin No. Because it doesn’t matter how well anyone explains it to you, you’ll continue blindly voting for Trudeau because you’re incapable of independent thought.",en,Reply
GrizzAlberta,This is excellent and exactly what's wrong in CA. Our national security is at risk thanks to Trudeau. Please watch and listen. This is incredibly important for all CDNS. https://t.co/rk4d1K8ZXi,en,Tweet
Heather56034921,"@atRachelGilmore Start by reporting facts instead of propaganda.

Maybe a story on how Justin Trudeau himself incites violence through his gaslighting and slanderous words directed at a plethora of Canadians.",en,Reply
LouiseM1ere,"@acoyne @MartinedesM La population canadienne n’en peut plus de Trudeau. Pouvez-vous lui passez-le message, c’en presque rendu mendier qu’il débarrasse.",fr,Reply
greg_a_elliott,"@liberal_party Trudeau can't say ""no"" to hating trucks and truckers.
#trudeau #fucktrudeau #lpc #lpc2023 #lib2023 https://t.co/mSuVy53je0",en,Reply
MacdonaldS39628,@RebelNewsOnline Trudeau is the most dangerous threat to democracy Canada has ever faced and now he will do anything to remain in power be prepared for the worst and listen to him lie about Pierre is just ridiculous,en,Reply
Insomnia7600,"@ldwclarke @RoyalFamily @KensingtonRoyal It wasn’t a “Halloween party” &amp; even if it was it doesn’t excuse blackface. He blacked up while being a teacher in his 30’s. As a son of a former PM he should have known better. Apology not accepted bc he kept doing it &amp; he can’t even say how many times. 

https://t.co/vNztgq61jT",en,Reply
DannaB1,CSIS report targets Canadians who criticize Trudeau and Health Canada - The Counter Signal https://t.co/zUD79J9OAn,en,Tweet
greg_a_elliott,"Trudeau can't say ""no"" to hating trucks and truckers.
#trudeau #fucktrudeau #lpc #lpc2023 #lib2023 https://t.co/ejjy0n4xIN",en,Tweet
HoustonMargt,Justin Trudeau Welcomes Interference From China's Government https://t.co/JffX6I0k9A,en,Tweet
Worldisscary,It must be exhausting to fake outrage then curl up beside Trudeau and support him. #selloutsingh https://t.co/uhLubJH9we,en,Tweet
exxsterr,"@SeamusORegan @liberal_party @ylc_jlc @Sachitmehra @telfordk I'm a disaffected lefty fighting Trudeau corruption. This thread (scroll up and down) shows you how he has failed women and LGBs by promoting Gender identity ideology. The plight of our disabled is the only bigger failure on Trudeau's watch
https://t.co/8F5TkH02Lk",en,Reply
Beezleybuzz,"@MelissaMbarki @charlesadler While I also agree Trudeau is unfit for office, ""whataboutism"" isn't constructive.",en,Reply
RavinderKITaylo,Evil old man Klaus and impressionable young Trudeau! https://t.co/lg8bWZ5j0j,en,Tweet
ToExits,@davidakin Trudeau is so far left that Chretien seems reasonable.,en,Reply
TrailerTal84676,I believe PM Chrétien just gave Justin the green light to use the guns like he did for his PM Boss Trudeau,en,Tweet
laurley13,@brianlilley It seems anyone who criticizes Trudeau is bad and disappointing!,en,Reply
countrystrongca,"@palalaland @ambermac @JeffWaldmanHR @JustinTrudeau @PierrePoilievre Maybe pierre didn't stand because of trdeaus past behavior towards women. He doesn't support women, he supports himself. https://t.co/qZ6qapQgKO 

https://t.co/yoWSO4LFXi",en,Reply
Leebend46,Notley friend of Trudeau and Singh https://t.co/lUVP5e80DQ,en,Tweet
CrystalSeahorse,"@What23HasDone Your dream sounds like Nightmare on Elm Street. Your hero sexuality assaulted a woman reporter, Trudeau lied abut budgets, lied about W.E. Is a racist for wearing black face more than once, by association  you are the same type of garbage.",en,Reply
DavidStarcross,"@NurseFringe I Thank GOD every day, Trudeau Beat Stephen Harper in 2015.  I will be VOTING for him again in the next election.",en,Reply
pelodaddy,@seano2132 @OttawaCitizen Why don’t you let adults decide what they want to watch goon. We don’t need you or your daddy Trudeau to do it for us.,en,Reply
LPalasty,@theJagmeetSingh Yet you continue being Trudeau's lap dog,en,Reply
justwannasayth2,"@JaysFan42049 @davidakin Yes, nothing like hiking the carbon tax &amp; CPP contributions year after year while blowing through multi-billion deficits as far as the eye can see to make things ""better"".  Again, get a clue chump.  Canada is broken under Trudeau.",en,Reply
jasonowen7937,@DailyHiveVan not surprising trudeau  dirtbag,en,Reply
gmforbes35,@JacquiDelaney Can't piss off the people keeping Trudeau in power now can he?,en,Reply
vmdesousa9,@Cooper4SAE Trudeau will ensure you are banned from social media,en,Reply
greg_a_elliott,"@liberal_party Trudeau can't say ""no"" to a good ol' double-fisting.
#trudeau #fucktrudeau #lpc #lpc2023 #lib2023 https://t.co/yYTjdonxU2",en,Reply
