Screen Name,Text,Language,Tweet Type
vktamc,"RT @mini_razdan10 : Heart wrenching plea of a P@kistani Hindu to Shri 
@narendramodi  ji 
@AmitShah  ji 
@DrSJaishankar  ji 

@satyanveshan  ji  PLEASE RT MAX SO THAT HIS VOICE REACHES TO OUR MODI JI AND EVERUOBR TAGGED.  🙏🙏 https://t.co/7c7iLWpaW2",en,Retweet
whiplaxz,"RT @mini_razdan10 : Heart wrenching plea of a P@kistani Hindu to Shri 
@narendramodi  ji 
@AmitShah  ji 
@DrSJaishankar  ji 

@satyanveshan  ji  PLEASE RT MAX SO THAT HIS VOICE REACHES TO OUR MODI JI AND EVERUOBR TAGGED.  🙏🙏 https://t.co/7c7iLWpaW2",en,Retweet
nsspramod,"RT @Ak5985965 : Sad. But this attack on Meitis is driven by church. Agenda is complete Xianisation of Manipur like Nagaland, Mizoram. Don't expect help from Modi, Shah. BJP has set up missionary cells in all NE states and many other states. https://t.co/VHxYj6nO5E",en,Retweet
Gautamk95986501,"RT @AamAadmiParty : International Gold Medal जीतने वाले खिलाड़ी बेटियों की आंखों की खुशी के आंसुओं को दर्द और बेबसी से भर दिया।

Modi है तो मुमकिन है। 🙏 #WrestlersProtest https://t.co/iS9B1RHiuY",hi,Retweet
ashugarg235,"RT @risingsurbhi : This is Narendra Modi, PM of world’s largest democracy.

He went to Bengaluru for Karnataka election campaign for BJP.

He managed to pull only 800-900 people in his road show.

This means only one thing, Karnataka is gone from BJP this time. https://t.co/p5VCtrNDlW https://t.co/hFXLn47RPO",en,Retweet
AbhiNAIK99,"RT @mini_razdan10 : Heart wrenching plea of a P@kistani Hindu to Shri 
@narendramodi  ji 
@AmitShah  ji 
@DrSJaishankar  ji 

@satyanveshan  ji  PLEASE RT MAX SO THAT HIS VOICE REACHES TO OUR MODI JI AND EVERUOBR TAGGED.  🙏🙏 https://t.co/7c7iLWpaW2",en,Retweet
bagga1957,RT @Jai_hoho_ : @TNNavbharat @SushantBSinha Bada maza aa raha hai tum logo ko rota hua dekhkar bcoz jab desh rota hai to tum haramzade Modi ki g---d me ghus jate ho Aaj kaisa laga jab justice Mila on the spot Ludhiana me ?? 😜😜,hi,Retweet
iamrakeshbr,"@Voice_of_Ind1 We are always with PM Narendra Modi
Modi isn't prime minister he is also heart ❤️ of India #PMModi @PMOIndia",en,Reply
Kabir_983674766,"RT @RanaAyyub : The makers of the film ‘The Kerala Story’ are proud that this film has been endorsed by Prime Minister Modi himself. Need I say more

https://t.co/5u3N4uSqqs",en,Retweet
CoralPaul2,"RT @shaandelhite : Total 40-50 people in Modi's Roadshow. 

The people of Karnataka are ready to say Bye to 40% commission govt. 

https://t.co/1xMTkKMtOM",en,Retweet
Azra72317987,"RT @sayedzbukhari : Whatever happened to “mehman bhagwan hota hai”? Or has that idea gone down the drain just like a secular India.
For a host country to act so petty really shows what the fascist Modi regime has brought this country to.
Reminds us of the time when PM IK showed the world our… https://t.co/zNBZhwJGZ9",en,Retweet
Stayupdatedbro,"RT @zoo_bear : Five Special Forces soldiers were killed in action in Rajouri sector today.
Condolences Tweets by 
Narendra Modi : 0
Rajnath Singh : 0
Amit Shah : 0
Smriti Irani: 0
JP Nadda: 0 https://t.co/WNRQLgXJsn",en,Retweet
prakashskumar,"RT @Cryptic_Miind : 5 soldiers martyred in Kashmir.

Manipur on fire.

But our PM is busy promoting a movie in karnataka for votes.

No tweet or statement on martyrs or Manipur.

Votes &gt; Country for Modi.",en,Retweet
alfredoazpeiti1,RT @Rogelio70933699 : De acuerdo con Morning Consult hay un empate entre los presidentes @lopezobrador_ de México y Modi de la India con 69 % de aprobación de sus gobiernos. Este viernes amanecieron en el primer lugar como los mejores presidentes del mundo. ¡Para que ardan derechosos!,es,Retweet
arcthelion,"RT @DimitriLhours : J'en vois beaucoup dire ""gnagnagna Narendra Modi extrémiste religieux nationaliste"". Oui, peut-être ! Mais il achète des Rafale, lui. Et ça se respecte https://t.co/BOHKaWDPSg",fr,Retweet
NirajKumarBJP,"RT @SushilModi : sushil modi ke nishane par lalu nitish, jatiy janganana par bola jordar hamla  https://t.co/wRDsyBeXj9",hi,Retweet
GOPINAT74257092,"RT @vijaythottathil : Tejaswi is the running coordinator &amp; he needs to ensure that same people reaches along with Modi ji throughout the rally 😂

 https://t.co/zPm6MIbssm",en,Retweet
Samaj281,"@mukeshmarda It won't end until there will be end of Modi sarkar
Karnataka will be beginning, remaining MP &amp; Haryana is already supporting congress

BJP will sacrifice every state except Gujarat 
Because of Gujarat files.",en,Reply
NirajKumarBJP,"RT @news4nations : जातीय गणना को लेकर लालू यादव के दिए बयान पर सुशील मोदी ने किया पलटवार कहा- अनर्गल बयान देने के बजाय अपने स्वास्थ्य पर ध्यान दें...
https://t.co/aUlnW6Pguo

@SushilModi @BJP4Bihar",hi,Retweet
RanaAsadMuzamal,"RT @sayedzbukhari : Whatever happened to “mehman bhagwan hota hai”? Or has that idea gone down the drain just like a secular India.
For a host country to act so petty really shows what the fascist Modi regime has brought this country to.
Reminds us of the time when PM IK showed the world our… https://t.co/zNBZhwJGZ9",en,Retweet
cak333010321,"RT @Cryptic_Miind : 5 soldiers martyred in Kashmir.

Manipur on fire.

But our PM is busy promoting a movie in karnataka for votes.

No tweet or statement on martyrs or Manipur.

Votes &gt; Country for Modi.",en,Retweet
gour_sarvan,"RT @TigerRajaSingh : “MODI JI KI JAI”

Future generation is clear in their choice.
#BJPYeBharavase https://t.co/6Ja00nz4AF",en,Retweet
KushalShaktawa1,"RT @TigerRajaSingh : “MODI JI KI JAI”

Future generation is clear in their choice.
#BJPYeBharavase https://t.co/6Ja00nz4AF",en,Retweet
Suhel74054203,"RT @RanaAyyub : The makers of the film ‘The Kerala Story’ are proud that this film has been endorsed by Prime Minister Modi himself. Need I say more

https://t.co/5u3N4uSqqs",en,Retweet
ViradiyaVinod,@ikaushikvekaria @AmitShah @CRPaatil @JPNadda @narendramodi @ratnakar273 @BJP4India @BJP4Gujarat @nalinkateel @BJP4Karnataka @mansukhmandviya Modi he to mumkin hai,hi,Reply
beingindian_8,"RT @RitikGupta1999 : “Modi जी,

जिस दिन Kejriwal के खिलाफ़ एक नए पैसे का भ्रष्टाचार मिल जाए, चौराहे पर फांसी दे देना।

लेकिन ये रोज़-रोज़ की नौटंकी बंद करो।”

—CM @ArvindKejriwal https://t.co/JApKJryjqp",hi,Retweet
DrNehalVaidya,"RT @zoo_bear : Five Special Forces soldiers were killed in action in Rajouri sector today.
Condolences Tweets by 
Narendra Modi : 0
Rajnath Singh : 0
Amit Shah : 0
Smriti Irani: 0
JP Nadda: 0 https://t.co/WNRQLgXJsn",en,Retweet
MusharafaliMd,"RT @mustakecare : ‘ The Kerala Story shows the ugly truth of terrorism and exposes terrorists ’ - PM Modi 
#AdahSharma https://t.co/qNCsQuoEQB",en,Retweet
Thespy58903922,@ScorpionDoc3 @ashishbadshah @sardesairajdeep @BBhuttoZardari 🤡better than being in hitler Modi's circus,en,Reply
Sravan88693297,"RT @TigerRajaSingh : “MODI JI KI JAI”

Future generation is clear in their choice.
#BJPYeBharavase https://t.co/6Ja00nz4AF",en,Retweet
movie_theory7,"RT @TigerRajaSingh : “MODI JI KI JAI”

Future generation is clear in their choice.
#BJPYeBharavase https://t.co/6Ja00nz4AF",en,Retweet
AutoVega,"RT @darkandcrude : Peak of Modi's handling of Pak was not surgical strike or 370 Abrogation.

It was ensuring Capt Abhinandan is returned within 60 hrs of capture.
That too after he had crossed LAC attacking PAF

Its easy to order surgical strike, it takes a Modi to render Pak impotent.",en,Retweet
KapilSw04512286,"RT @zoo_bear : Five Special Forces soldiers were killed in action in Rajouri sector today.
Condolences Tweets by 
Narendra Modi : 0
Rajnath Singh : 0
Amit Shah : 0
Smriti Irani: 0
JP Nadda: 0 https://t.co/WNRQLgXJsn",en,Retweet
Bipalamarge,"RT @Les_Repliques : Le Premier ministre indien Narendra Modi sera l'invité d'honneur du prochain défilé 14 juillet. Le président @EmmanuelMacron est ""heureux de l'accueillir""

@Cemil https://t.co/skFWIeFjON",fr,Retweet
HRathod1425,"RT @ANI : #WATCH | ""India at the moment is the democracy that is most functional, on any global parameters...executive headed by PM Modi has transformed world's 6th of humanity to an unimaginable level..."": Vice President Jagdeep Dhankhar addresses Indian Diaspora in London https://t.co/OxDHy7YF44",en,Retweet
Kvreddy6430,"RT @SheetalPronamo : Is this Hijabi girl a wrestler / a victim of sexual harassment ?

Why is she raising slogans which are 

Anti Hindu
Anti RSS
Anti Brahmin 
Anti Modi  

Does this really look like a Wrestler’s protest ? https://t.co/eHSL4eG7IS",en,Retweet
SyedRamizSami,@dumbnumb__ Modi ki bhi hen? 😂,hi,Reply
a_arunprasath,"RT @INCIndia : Our 6.5 crore Kannadiga brothers &amp; sisters need to know the reality of Modi's double-engine sarkara in Karnataka -  

- 75,000+ classrooms are in dilapitated condition
- 1000+ schools do not have toilets for girls 
- No laptops/tablets given to students as promised 
- Grave… https://t.co/DglBd9a1Yi https://t.co/e1weDbJlOL",en,Retweet
pane61,RT @Rogelio70933699 : De acuerdo con Morning Consult hay un empate entre los presidentes @lopezobrador_ de México y Modi de la India con 69 % de aprobación de sus gobiernos. Este viernes amanecieron en el primer lugar como los mejores presidentes del mundo. ¡Para que ardan derechosos!,es,Retweet
AravindaKS0707,"RT @AravindaKS0707 : Who said sree modi ji do partiality... this one news itself enough, he is for entire Bharat. Vande maatharam. https://t.co/lS0fw0CxT3",en,Retweet
Mohamme83260145,"RT @zoo_bear : Five Special Forces soldiers were killed in action in Rajouri sector today.
Condolences Tweets by 
Narendra Modi : 0
Rajnath Singh : 0
Amit Shah : 0
Smriti Irani: 0
JP Nadda: 0 https://t.co/WNRQLgXJsn",en,Retweet
YogeshK12515695,"@RamTyagiHindu @BajrangPunia @geeta_phogat @SakshiMalik @Phogat_Vinesh @sangeeta_phogat Anti modi protest ( pro -  test )
अब पहलवानो की गरिमा कम हुई है ...
शर्मिंदा किया है",hi,Reply
Xavier_DMercy,"RT @Gasi_Nat : Modi says in Karnataka Rally..
""BJP will make Karnataka as No.1 state.""
It is the King of Lies Modi said.

Gujarat has been ruled by BJP for more than 30 years.
Still Gujarat is not no. 1 state.

In Karnataka, #40PercentCommission 

India has been ruled by BJP for the last 10… https://t.co/62GOybtqhA",en,Retweet
nagmnagm,"RT @ysathishreddy : For #Modi, it’s all about Elections 👇 https://t.co/1micUyzIQc",en,Retweet
keyserkadadimaa,"RT @shaandelhite : Total 40-50 people in Modi's Roadshow. 

The people of Karnataka are ready to say Bye to 40% commission govt. 

https://t.co/1xMTkKMtOM",en,Retweet
CoralPaul2,"RT @ChekrishnaCk : This is the reality of Modi's road show in Tumkur. Godi Media is saying huge crowd gathered to see Modi and Tumkur has been MODIfied. But one can very little crowd is being asked to run behind the car to fill up empty places

Great insult to Modi
BJP is doomed
#BJPFailsKarnataka https://t.co/Ux9CgOdHuJ",en,Retweet
Cuckoo15330755,"RT @mini_razdan10 : Heart wrenching plea of a P@kistani Hindu to Shri 
@narendramodi  ji 
@AmitShah  ji 
@DrSJaishankar  ji 

@satyanveshan  ji  PLEASE RT MAX SO THAT HIS VOICE REACHES TO OUR MODI JI AND EVERUOBR TAGGED.  🙏🙏 https://t.co/7c7iLWpaW2",en,Retweet
MehrazAlam14,RT @ashoswai : Modi’s Road Show in India- Even Imran Khan’s photo draws more crowd in Pakistan!  https://t.co/N8MPekKFJB,en,Retweet
MOyousaf2025,"RT @MaarKhor78 : #Parachinar
#NationStandswithCJP
#ڈٹ_کے_کھڑاہےاب_کپتان
""Section 144""
#PAKvsNZ
""Modi""
#AliAminGandapur
#کٹھپتلی_وزیرخارجہ_استعفی_دو
""Karachi""

Absolutely Right. https://t.co/OnCK0V74SV",en,Retweet
RahulSa38820390,RT @SpiritOfCongres : RAHUL'S HIT SHOW vs Modi's Flop Show in Karnataka 🤣 https://t.co/pwv390Of4H,en,Retweet
Ashok521014,"RT @KakaAramdevp : Modi is so desperate that instead of talking about Karnataka and Kannadigas, he is talking every nonsense thing.!!
#KarnatakaAssemblyElection https://t.co/LaBV3PchGc",en,Retweet
jspandey_,"RT @ANI : #WATCH | Arsikere, Karnataka: When BBC made a false film on PM Modi, Congress told us not to ban it &amp; today when 'The Kerala Story' is about to release, Congress is saying ban it. This is appeasement politics: Assam CM Himanta Biswa Sarma https://t.co/LGBK4QMvnR",en,Retweet
PakPatriot2021,"RT @RanaAyyub : The makers of the film ‘The Kerala Story’ are proud that this film has been endorsed by Prime Minister Modi himself. Need I say more

https://t.co/5u3N4uSqqs",en,Retweet
___anarchist,"RT @nana77rey1 : 反対派はインドとジャマイカ出すお約束になってるのかな…
夫婦同姓を「法律で」強いられている国は日本以外にガチでナシ。

インド🇮🇳モディ首相が、女性が結婚後にパスポートを変更する必要はないと明言。https://t.co/2j0lGHbptH
ジャマイカ🇯🇲もパスポート変更必然性なし。
https://t.co/1LSAbPBHuS https://t.co/FsmzvSaVJf https://t.co/Pl7PH60QnN",ja,Retweet
Miguel88064571,RT @Rogelio70933699 : De acuerdo con Morning Consult hay un empate entre los presidentes @lopezobrador_ de México y Modi de la India con 69 % de aprobación de sus gobiernos. Este viernes amanecieron en el primer lugar como los mejores presidentes del mundo. ¡Para que ardan derechosos!,es,Retweet
MRITUNJ87656314,"RT @republic : #BREAKING | 'Bajrang bali ki jai,' PM Modi begins his address in Karnataka's Bellary. 

#PMModi #Bellary #KarnatakaElections2023
#Karnataka

Tune to WATCH-
https://t.co/JBOJSkzT7L https://t.co/DjeKH0pOF7",in,Retweet
55FEMALE,RT @Rogelio70933699 : De acuerdo con Morning Consult hay un empate entre los presidentes @lopezobrador_ de México y Modi de la India con 69 % de aprobación de sus gobiernos. Este viernes amanecieron en el primer lugar como los mejores presidentes del mundo. ¡Para que ardan derechosos!,es,Retweet
thund3rthi3f,"RT @onlynahda : Bangladesh a muslim nation sending its own scholars to prison to uphold Secular Democratic values. 

Secular Democracy is always intolerant towards Islam be it under Hasina in Bangladesh or Modi in India. 

May Allah grant steadfastness to our Ulema to stand on haq &amp; lead ummah. https://t.co/5CeWbQeir5",en,Retweet
abj7089,"RT @effucktivehumor : This buπqa-clad woman cannot answer simple questions like 'Why azadi slogans?' &amp; 'Why’re you making this protest political by raising anti-Modi slogans?' Later, her friends come to the rescue and snatched the mic from her hand. This proves that they’re propagandists nothing else. https://t.co/N0UG3clSyk",en,Retweet
Ajay66268190,"RT @MJ_007Club : Many people of the country were trapped like this. 121 Indians were also trapped like this &amp; rescuing them was a big challenge.

PM Modi ji gave full authority to the IAF &amp; the IAF entered the fray with enthusiasm, joined by the Indian Intelligence Service &amp; the MEA",en,Retweet
kuldeept761,"RT @ANI : #WATCH | ""India at the moment is the democracy that is most functional, on any global parameters...executive headed by PM Modi has transformed world's 6th of humanity to an unimaginable level..."": Vice President Jagdeep Dhankhar addresses Indian Diaspora in London https://t.co/OxDHy7YF44",en,Retweet
prakashskumar,"RT @zoo_bear : Five Special Forces soldiers were killed in action in Rajouri sector today.
Condolences Tweets by 
Narendra Modi : 0
Rajnath Singh : 0
Amit Shah : 0
Smriti Irani: 0
JP Nadda: 0 https://t.co/WNRQLgXJsn",en,Retweet
DrNehalVaidya,"RT @chaos_prevails : This is 12th main Indiranagar, Bangalore, one day before Modi comes here for his rally. These guys have blocked entrances to homes, businesses and pavements. The amount of money they spent is ridiculous. 
@zoo_bear @Aakar__Patel @ashoswai @B5001001101 @Cryptic_Miind @PriaINC https://t.co/Ujd3FSSrOd",en,Retweet
OM_Orbit,"RT @AndbhaktJ : साहेब मणिपुर की बात नही कर रहे हैं क्योंकि वहां तो चुनाव जीत चुके है अब कर्नाटक चुनाव में बजरंगबली से केरला स्टोरी की बात पर आ गए है.
मणिपुर में चुनाव जीतने के बाद क्या हाल किया है? कर्नाटक में चुनाव के बाद यही करेंगे.

सावधान कर्नाटक वासियो
#Modi_Hatao_Desh_Bachao https://t.co/5KDojAuIGC",hi,Retweet
Chaks65229143,"RT @SheetalPronamo : Is this Hijabi girl a wrestler / a victim of sexual harassment ?

Why is she raising slogans which are 

Anti Hindu
Anti RSS
Anti Brahmin 
Anti Modi  

Does this really look like a Wrestler’s protest ? https://t.co/eHSL4eG7IS",en,Retweet
kuldeept761,"RT @OpIndia_in : फ़्रांस के नेशनल डे पर स्पेशल गेस्ट होंगे PM मोदी: राष्ट्रपति मैक्रों ने ट्विटर पर डाली तस्वीर, जानें क्यों मनाई जाती है बैस्टिल पर हमले की बरसी

#France #PMModi #EmmanuelMacron 

https://t.co/0iZolGvgpN",hi,Retweet
DeshBhagatLaun1,"RT @ThtKashmiriGuy : Dear hindus,

•You watched what happened with Kashmiri Pandits in Kashmir Files

•You watched what happened with hindu girls in kerela Story.

Support Modi else your state will be next FILE, next STORY .

Sincerely a Kashmiri Hindu 🙏",en,Retweet
yousuf35559386,"RT @ashoswai : Five soldiers were killed today in Kashmir, Manipur is now burning for a week. But, Modi is doing his road show!",en,Retweet
WeThePeople3009,"RT @zoo_bear : Five Special Forces soldiers were killed in action in Rajouri sector today.
Condolences Tweets by 
Narendra Modi : 0
Rajnath Singh : 0
Amit Shah : 0
Smriti Irani: 0
JP Nadda: 0 https://t.co/WNRQLgXJsn",en,Retweet
akhter_ejaz,"RT @zoo_bear : Five Special Forces soldiers were killed in action in Rajouri sector today.
Condolences Tweets by 
Narendra Modi : 0
Rajnath Singh : 0
Amit Shah : 0
Smriti Irani: 0
JP Nadda: 0 https://t.co/WNRQLgXJsn",en,Retweet
yesnavkum,"RT @TimesAlgebraIND : HUGE Breaking - As per latest ABP CVoter Survey, 46% voters in Karnataka said that the PM Modi has overturned the election 🔥🔥.

Maximum 43% said that BJP has taken the lead after Bajrang Dal controversy. Give your comments. Follow our handle for more news.

Maximum 44% said… https://t.co/rvOARsLQF3",en,Retweet
bhanu_kz,@MediaCellPPP @BBhuttoZardari @IndiaToday SUN MAY RAISE FROM WEST ARTICLE 370 WILL NOT BE REVOKED BY MODI NO MATTER HOW MUCH YOU CRY,en,Reply
1992_nabin,"Modi g if a child gets cut off from these wires, Godi ji will remain a fakir man, he will pick up his bag and walk Modi jawab Do.",en,Tweet
klmaap,RT @Sudhaka76001695 : PEOPLE OF INDIA/KARNATAKA - DON'T VOTE FOR MODI/TROUBLE ENGINE SARKAAR! KICK THE BJPEEEEE OUTTA OFFICE! 😠😠😠😠😠😠😠😠😠😠😠😠😠😠 https://t.co/yXhbzwgtrE,en,Retweet
VijayKa80988629,"@SinghJagender @newsSChaudhry Singh Ji aap retired aadmi ho aapne sab dekha hai phir kyu aap bhi Andhbhakto jaisi baate karte ho.
Kya Modi Ji kabhi majar nahi gaye??
Kya Modi Ji ne chaddar nahi chadai???

Baat Karo muddo per, Aaj Manipur Jal raha hai Modi hi election main busy hai.",hi,Reply
Mohamme83260145,"RT @IAMCouncil : -Modi Attacks Congress for Criticizing Bajrang Dal and Islamophobic Film “Kerala Story”

-Youth Groups Protest “Kerala Story” for Dangerous Islamophobic Message

-Students Fined for Not Listening to Modi Radio Program

https://t.co/NaxkStZn2E",en,Retweet
Shiv1806MS,RT @khushsundar : Modi ji ki jai !! https://t.co/ciDV04KN3V,hi,Retweet
f5seafood,"RT @AaronMathewINC : See the difference of Priyanka Gandhi Roadshow &amp; Modi’s Roadshow in Karnataka.                                              

The Mood of Karnataka is clear Karnataka is with Rahul Gandhi &amp; Congress. https://t.co/Oajk5qm1M4",en,Retweet
PaganismRocks,@Omaltiso @avidandiya Modi fir Lao development pao,fr,Reply
colkt,"RT @VarmaWarrior : @visaradah01 @satyanveshan BJP party is not Hindu rights, never ever confuse between these Two

Do u endorse Sufi Nights, CAA postponement, 35% freebies to one community , not freeing Hindu Temples etc

Question Modi on Hindu rights.. 

BJP voters r 99.9% Hindus, BJP had to change stance in Karnataka",en,Retweet
nawas_babu,"RT @ashoswai : Five soldiers were killed today in Kashmir, Manipur is now burning for a week. But, Modi is doing his road show!",en,Retweet
_KingNanda,"RT @ChekrishnaCk : This is the reality of Modi's road show in Tumkur. Godi Media is saying huge crowd gathered to see Modi and Tumkur has been MODIfied. But one can very little crowd is being asked to run behind the car to fill up empty places

Great insult to Modi
BJP is doomed
#BJPFailsKarnataka https://t.co/Ux9CgOdHuJ",en,Retweet
goodneel,RT @Swamy39 : Why do henchmen of Modi put him in embarrassment by claiming Modi’s 100 th Mann ki Baath was shown in United Nations ? It was not shown in General Assembly or Security council which are the UN official places The rest of UN can be used by any member or nation for a fee.,en,Retweet
sudhagokul77,"RT @mini_razdan10 : Heart wrenching plea of a P@kistani Hindu to Shri 
@narendramodi  ji 
@AmitShah  ji 
@DrSJaishankar  ji 

@satyanveshan  ji  PLEASE RT MAX SO THAT HIS VOICE REACHES TO OUR MODI JI AND EVERUOBR TAGGED.  🙏🙏 https://t.co/7c7iLWpaW2",en,Retweet
Being_Pagan,"RT @OpIndia_in : ‘तुष्टिकरण की गुलाम हो चुकी है कॉन्ग्रेस, जय बजरंग बली पर भी उसे आपत्ति’: कर्नाटक में गरजे PM मोदी, बताया – ऑप्टिकल फाइबर से जुड़े 2 लाख गाँव

#BajrangBali #KarnatakaAssemblyElection2023

https://t.co/cnhaZ8d2Tx",hi,Retweet
KiritMShah,"See the development in Banglore -Karnataka by Modi govt.
Congress didn't care for 65 long years. https://t.co/qFesSTw7BH",en,Tweet
rajesh_langer,"RT @mini_razdan10 : Heart wrenching plea of a P@kistani Hindu to Shri 
@narendramodi  ji 
@AmitShah  ji 
@DrSJaishankar  ji 

@satyanveshan  ji  PLEASE RT MAX SO THAT HIS VOICE REACHES TO OUR MODI JI AND EVERUOBR TAGGED.  🙏🙏 https://t.co/7c7iLWpaW2",en,Retweet
iTrip3263_,"RT @Vadicwarrior : Modi ji deserves all credits, support and love for he is the one who cares for 140 crore family

This kid stole the show.

#karnataka #karnatakaelections2023 #modi #bjpkarnataka #BJP4IND #bjptamilnadu #Annamalai #NarendraModi #AmitShah https://t.co/FJX5QM6TST",en,Retweet
MangoAdmi,"RT @bykarthikreddy : I'm from Bengaluru. I can skip my commitments for the weekend to allow PM Modi to grace us, the people of Bengaluru with roadshow. https://t.co/AQ5VFywexI",en,Retweet
Tahirpef,RT @AmirMateen2 : India went out of its way to insult @BBhuttoZardari for showing Pakistani gesture for peace. Jai shanker could be polite but he made it a point  to insult him and Pakistan that we all knew Modi’s India would do. So let’s be clear next time. They don’t want peace. What next? https://t.co/2A52NRwHWO,en,Retweet
skbirlas,"RT @sayedzbukhari : Whatever happened to “mehman bhagwan hota hai”? Or has that idea gone down the drain just like a secular India.
For a host country to act so petty really shows what the fascist Modi regime has brought this country to.
Reminds us of the time when PM IK showed the world our… https://t.co/zNBZhwJGZ9",en,Retweet
InformYogi,"RT @mini_razdan10 : Heart wrenching plea of a P@kistani Hindu to Shri 
@narendramodi  ji 
@AmitShah  ji 
@DrSJaishankar  ji 

@satyanveshan  ji  PLEASE RT MAX SO THAT HIS VOICE REACHES TO OUR MODI JI AND EVERUOBR TAGGED.  🙏🙏 https://t.co/7c7iLWpaW2",en,Retweet
Raj_2027,"@NAR_Handle @KTRBRS @KonathamDileep @prakashraaj @pbhushan1 @TRBRajaa @suhasinih @Pawankhera @LambaAlka @srivatsayb Like KCR - All Nonsense and Abusive Language in PRESS MEETS- without taking BJP name or Modi name, he can't win any elections in Telangana.... Example - Munugodu ...",en,Reply
bhargavachetan2,"RT @OpIndia_in : पीएम मोदी ने कर्नाटक विधानसभा चुनाव में प्रचार के दौरान कहा कि कॉन्ग्रेस ने आतंकी गतिविधियों को अंजाम देने वालों के साथ राजनीतिक सौदा की।

https://t.co/58Z67BBslM",hi,Retweet
LataVPai,"RT @abhijitmajumder : For those who complain that today’s Modi seeks the validation of fake liberals…
#TheKeralaStory https://t.co/8pwQFu6TRj",en,Retweet
SanjayK01549666,"RT @AndbhaktJ : Mr. गृहमंत्री कर्नाटक में कह रहे थे कि कांग्रेस सरकार आई तो दंगे होंगे।

ग्रहमंत्री जी! मणिपुर का क्या?

वहां तो BJP की ही सरकार है। फिर दंगों की आग में पूरा मणिपुर क्यों जल रहा है?

दरअसल, दंगों का सबसे बड़ा ठेकेदार ही तो दंगों की भविष्यवाणी कर सकता है।
#Modi_Hatao_Desh_Bachao https://t.co/TBrzYk9ojy",hi,Retweet
nawas_babu,"RT @geetv79 : Modi &amp; BJP-RSS has ruling the roost in Gujarat for the past 24 yrs. 

Gujarat is STILL NOT No.1 #LieLikeModi https://t.co/9cOxzidtRd",en,Retweet
softhearted_boy,"RT @OpIndia_in : पीएम मोदी ने कर्नाटक विधानसभा चुनाव में प्रचार के दौरान कहा कि कॉन्ग्रेस ने आतंकी गतिविधियों को अंजाम देने वालों के साथ राजनीतिक सौदा की।

https://t.co/58Z67BBslM",hi,Retweet
Bidhu_Nayak,"RT @ashoswai : Five soldiers were killed today in Kashmir, Manipur is now burning for a week. But, Modi is doing his road show!",en,Retweet
AffanKh52586450,"RT @RanaAyyub : The makers of the film ‘The Kerala Story’ are proud that this film has been endorsed by Prime Minister Modi himself. Need I say more

https://t.co/5u3N4uSqqs",en,Retweet
shaffemd,"RT @thewire_in : As the producer of The Kerala Story told the HC on Friday that the misleading claim that 32,000 women from the southern state converted to Islam and joined ISIS would be dropped, PM Modi said it ""shows the ugly truth of terrorism"". https://t.co/L3YCheg6rP",en,Retweet
PessiVaraprasad,"RT @srivatsayb : These two videos tell you the story of the Karnataka election!

Congress campaign has been fantastic with people responding to 5 Guarantees, 40% BJP Commission and massive roadshows 

BJP campaign is lacklustre, no focused messaging, desperation evident, and even Modi is waving… https://t.co/jpE5ANEmbS https://t.co/xEkIW05R6k",en,Retweet
vka421,"RT @mini_razdan10 : Heart wrenching plea of a P@kistani Hindu to Shri 
@narendramodi  ji 
@AmitShah  ji 
@DrSJaishankar  ji 

@satyanveshan  ji  PLEASE RT MAX SO THAT HIS VOICE REACHES TO OUR MODI JI AND EVERUOBR TAGGED.  🙏🙏 https://t.co/7c7iLWpaW2",en,Retweet
aag1592001,"RT @ThtKashmiriGuy : Dear hindus,

•You watched what happened with Kashmiri Pandits in Kashmir Files

•You watched what happened with hindu girls in kerela Story.

Support Modi else your state will be next FILE, next STORY .

Sincerely a Kashmiri Hindu 🙏",en,Retweet
TotagiR,"RT @TimesAlgebraIND : HUGE Breaking - As per latest ABP CVoter Survey, 46% voters in Karnataka said that the PM Modi has overturned the election 🔥🔥.

Maximum 43% said that BJP has taken the lead after Bajrang Dal controversy. Give your comments. Follow our handle for more news.

Maximum 44% said… https://t.co/rvOARsLQF3",en,Retweet
AffanKh52586450,"RT @zoo_bear : Also @smritiirani, PM Modi Singing religious hymn at Saifee Mosque in the presence of Syedna Mufaddal Saifuddin is NOT same as 'Offering Namaz'. 

https://t.co/8dJgwxDtb0",en,Retweet
GemsOfAryan,@VidyaKrishnan It's women who have been the pillar of Modi's nationwide support.,en,Reply
painhealers,"RT @mini_razdan10 : Heart wrenching plea of a P@kistani Hindu to Shri 
@narendramodi  ji 
@AmitShah  ji 
@DrSJaishankar  ji 

@satyanveshan  ji  PLEASE RT MAX SO THAT HIS VOICE REACHES TO OUR MODI JI AND EVERUOBR TAGGED.  🙏🙏 https://t.co/7c7iLWpaW2",en,Retweet
Delhi_Ka_Berojg,"RT @_KhabarIndia : पहलवानों के धरने में पहुंचे टुकड़े-टुकड़े गैंग को देख भड़का राष्ट्रवादी Khabar India  #modi #rss #brijbhushansingh #brijbhushan #protests #jantarmantar #vineshphogat #bajarangpunia #wrestler #khabarindia
@narendramodi @erbmjha https://t.co/EOpLaCGu1w",hi,Retweet
GOPINAT74257092,RT @SpiritOfCongres : RAHUL'S HIT SHOW vs Modi's Flop Show in Karnataka 🤣 https://t.co/pwv390Of4H,en,Retweet
